Date,Open,High,Low,Close,% Change,% Change vs Average,Volume,SMA_20,SMA_50,RSI,Price_Change,Signal,Signal_Label
2018-04-05 18:30:00+00:00,1305.2,1323.0,1305.2,1316.55,-0.92,-0.96,"14,92,796",1301.25,1330.8980000000001,54.12420688329169,-0.009218844069837417,0,Hold
2018-04-08 18:30:00+00:00,1318.0,1333.0,1317.85,1327.9,0.86,0.82,"11,18,116",1303.4550000000002,1329.479,61.92996742671014,0.008621017052143909,-1,Sell
2018-04-09 18:30:00+00:00,1328.0,1355.45,1328.0,1349.9,1.66,1.62,"21,77,789",1306.425,1328.263,63.66815620749956,0.016567512613901547,-1,Sell
2018-04-10 18:30:00+00:00,1358.4,1359.4,1340.0,1352.75,0.21,0.17,"15,36,552",1308.56,1327.2939999999999,62.0304568527919,0.002111267501296421,-1,Sell
2018-04-11 18:30:00+00:00,1356.3,1361.4,1345.55,1357.45,0.35,0.31,"16,95,410",1311.2949999999998,1326.1130000000003,60.22968949383246,0.00347440399186838,-1,Sell
2018-04-12 18:30:00+00:00,1362.0,1364.35,1340.6,1354.85,-0.19,-0.23,"13,20,241",1313.8750000000002,1324.5710000000001,63.0454140694568,-0.0019153559983794421,-1,Sell
2018-04-15 18:30:00+00:00,1347.9,1372.0,1346.15,1368.1,0.98,0.94,"13,04,778",1317.525,1323.335,73.91408114558469,0.009779680407425273,-1,Sell
2018-04-16 18:30:00+00:00,1370.5,1377.9,1355.2,1359.55,-0.62,-0.67,"10,58,589",1322.0375,1322.1960000000001,66.48103951206573,-0.006249543162049509,-1,Sell
2018-04-17 18:30:00+00:00,1363.1,1371.45,1351.0,1360.1,0.04,0.0,"14,59,202",1326.065,1320.286,64.6828723107013,0.0004045456217129928,-1,Sell
2018-04-18 18:30:00+00:00,1365.1,1388.1,1361.8,1385.0,1.83,1.79,"22,29,317",1330.64,1319.6770000000001,68.47880299251868,0.018307477391368288,-1,Sell
2018-04-19 18:30:00+00:00,1385.0,1385.0,1359.0,1365.05,-1.44,-1.48,"10,91,415",1333.425,1319.705,57.44626407369495,-0.014404332129963948,0,Hold
2018-04-22 18:30:00+00:00,1370.0,1378.0,1355.5,1360.0,-0.37,-0.41,"13,64,935",1336.6125,1319.844,57.59363776295533,-0.003699498186879535,0,Hold
2018-04-23 18:30:00+00:00,1355.7,1382.2,1352.0,1378.0,1.32,1.28,"10,02,866",1342.1175,1320.729,72.90792051497337,0.013235294117647012,-1,Sell
2018-04-24 18:30:00+00:00,1375.9,1376.75,1356.95,1362.9,-1.1,-1.14,"15,36,003",1345.3925,1321.039,60.58348851644945,-0.010957910014513739,0,Hold
2018-04-25 18:30:00+00:00,1365.5,1366.25,1330.1,1347.2,-1.15,-1.19,"45,13,014",1347.375,1321.3980000000001,59.31327863871166,-0.011519553892435308,0,Hold
2018-04-26 18:30:00+00:00,1353.5,1383.0,1353.5,1377.75,2.27,2.23,"17,46,280",1350.7175,1321.9430000000002,63.564625850340114,0.022676662707838524,-1,Sell
2018-04-29 18:30:00+00:00,1381.3,1405.0,1381.3,1400.9,1.68,1.64,"13,09,980",1353.9650000000001,1322.7369999999999,63.79123850730124,0.01680275812012355,-1,Sell
2018-05-01 18:30:00+00:00,1420.0,1423.75,1390.1,1403.15,0.16,0.12,"39,75,516",1357.6025,1323.793,63.67335865436789,0.001606110357627255,-1,Sell
2018-05-02 18:30:00+00:00,1405.7,1406.55,1374.6,1377.75,-1.81,-1.85,"12,78,892",1361.6825,1324.78,54.9512195121951,-0.018102127356305564,0,Hold
2018-05-03 18:30:00+00:00,1380.0,1386.75,1362.0,1368.7,-0.66,-0.7,"12,74,703",1363.6775,1326.244,53.27500591156304,-0.006568680820177808,0,Hold
2018-05-06 18:30:00+00:00,1374.0,1393.9,1366.3,1389.15,1.49,1.45,"12,50,082",1367.3075000000001,1328.215,54.81362908758294,0.014941185066121188,-1,Sell
2018-05-07 18:30:00+00:00,1391.3,1393.0,1356.15,1364.9,-1.75,-1.79,"16,04,486",1369.1574999999998,1329.8570000000002,51.141455088542806,-0.017456718136990235,0,Hold
2018-05-08 18:30:00+00:00,1362.2,1382.6,1361.25,1375.65,0.79,0.75,"12,70,004",1370.4450000000002,1331.53,53.1793089347782,0.007876034874349847,-1,Sell
2018-05-09 18:30:00+00:00,1380.1,1385.2,1355.15,1362.2,-0.98,-1.02,"12,62,157",1370.9175,1332.74,45.109395109395116,-0.009777196234507346,0,Hold
2018-05-10 18:30:00+00:00,1367.5,1389.5,1364.3,1387.4,1.85,1.81,"10,33,691",1372.4150000000002,1333.6029999999998,54.68848332284458,0.018499486125385545,-1,Sell
2018-05-13 18:30:00+00:00,1381.55,1399.0,1377.0,1381.75,-0.41,-0.45,"12,65,158",1373.7599999999998,1334.476,54.551161330822346,-0.0040723655758974076,0,Hold
2018-05-14 18:30:00+00:00,1381.0,1403.0,1368.9,1374.2,-0.55,-0.59,"18,24,434",1374.065,1335.5970000000002,49.16849015317288,-0.005464085398950602,0,Hold
2018-05-15 18:30:00+00:00,1364.9,1374.05,1358.7,1362.35,-0.86,-0.9,"14,91,335",1374.2050000000002,1336.54,49.877913429522714,-0.008623198952117717,0,Hold
2018-05-16 18:30:00+00:00,1368.0,1375.0,1350.0,1355.95,-0.47,-0.51,"18,33,028",1373.9975,1337.645,52.02593192868719,-0.004697764891547607,0,Hold
2018-05-17 18:30:00+00:00,1350.0,1360.6,1312.0,1315.55,-2.98,-3.02,"20,70,654",1370.525,1338.2880000000002,36.226749335695324,-0.029794608945757695,0,Hold
2018-05-20 18:30:00+00:00,1311.0,1336.85,1311.0,1313.25,-0.17,-0.22,"20,47,129",1367.935,1339.287,28.61673578921689,-0.0017483181939113024,-1,Sell
2018-05-21 18:30:00+00:00,1317.9,1340.9,1316.1,1320.15,0.53,0.48,"13,75,132",1365.9424999999999,1340.014,30.200381679389352,0.005254140491147918,-1,Sell
2018-05-22 18:30:00+00:00,1317.0,1350.0,1315.0,1326.9,0.51,0.47,"18,51,368",1363.3875,1340.7419999999997,36.68499607227027,0.005113055334621031,-1,Sell
2018-05-23 18:30:00+00:00,1336.0,1347.5,1326.4,1338.05,0.84,0.8,"14,82,329",1362.145,1341.302,42.06164206164205,0.008403044690632244,-1,Sell
2018-05-24 18:30:00+00:00,1340.95,1347.6,1331.75,1342.0,0.3,0.25,"16,96,915",1361.885,1342.0869999999998,36.64684225431888,0.0029520570980157146,-1,Sell
2018-05-27 18:30:00+00:00,1346.0,1384.95,1344.1,1376.45,2.57,2.53,"21,27,978",1361.8200000000002,1343.5509999999997,53.09236947791163,0.025670640834575265,-1,Sell
2018-05-28 18:30:00+00:00,1393.7,1424.95,1375.4,1380.6,0.3,0.26,"68,14,062",1360.8049999999998,1345.261,51.373855120732664,0.0030150023611463794,-1,Sell
2018-05-29 18:30:00+00:00,1380.0,1380.0,1357.15,1365.65,-1.08,-1.12,"22,86,366",1358.93,1347.1879999999999,50.949628406275814,-0.010828625235404732,0,Hold
2018-05-30 18:30:00+00:00,1370.95,1377.45,1356.0,1370.4,0.35,0.31,"29,30,988",1358.5625000000002,1349.005,44.72704714640198,0.003478197195474708,-1,Sell
2018-05-31 18:30:00+00:00,1375.8,1396.0,1362.6,1372.4,0.15,0.11,"22,34,018",1358.7475,1350.5829999999999,47.0326880355443,0.0014594279042614566,-1,Sell
2018-06-03 18:30:00+00:00,1375.95,1385.0,1354.0,1357.85,-1.06,-1.1,"13,46,919",1357.1825000000001,1351.553,45.03190519598902,-0.010601865345380435,0,Hold
2018-06-04 18:30:00+00:00,1361.8,1361.8,1326.6,1333.75,-1.77,-1.82,"19,05,926",1355.6250000000002,1352.303,41.91176470588236,-0.017748646757741904,-1,Sell
2018-06-05 18:30:00+00:00,1331.0,1355.0,1331.0,1350.55,1.26,1.22,"15,81,905",1354.3700000000001,1353.9560000000001,48.55769230769228,0.012596063730084373,-1,Sell
2018-06-06 18:30:00+00:00,1360.4,1366.0,1348.95,1355.15,0.34,0.3,"22,72,271",1354.0175,1355.111,63.07793923381776,0.003406019769723656,-1,Sell
2018-06-07 18:30:00+00:00,1349.05,1355.0,1331.1,1343.95,-0.83,-0.87,"24,83,519",1351.8449999999998,1355.839,59.57579538365566,-0.008264767737888867,0,Hold
2018-06-10 18:30:00+00:00,1343.0,1355.0,1337.0,1343.25,-0.05,-0.09,"14,17,401",1349.92,1356.486,57.495133030499645,-0.0005208527102943394,-1,Sell
2018-06-11 18:30:00+00:00,1348.0,1368.45,1344.6,1366.4,1.72,1.68,"18,53,562",1349.5300000000002,1357.095,61.583577712609966,0.01723431974688272,-1,Sell
2018-06-12 18:30:00+00:00,1366.8,1368.25,1353.0,1358.75,-0.56,-0.6,"12,53,808",1349.35,1357.662,56.19760479041916,-0.005598653395784581,0,Hold
2018-06-13 18:30:00+00:00,1354.0,1359.45,1340.0,1343.0,-1.16,-1.2,"13,25,652",1348.7025,1358.5990000000002,50.27964205816555,-0.011591536338546482,0,Hold
2018-06-14 18:30:00+00:00,1341.0,1343.0,1323.25,1329.9,-0.98,-1.02,"26,60,969",1349.4199999999998,1358.621,35.21752937440459,-0.009754281459419145,-1,Sell
2018-06-17 18:30:00+00:00,1331.25,1337.4,1321.05,1323.2,-0.5,-0.54,"9,51,701",1349.9175,1358.754,32.06250000000007,-0.005037972779908251,-1,Sell
2018-06-18 18:30:00+00:00,1318.85,1327.5,1307.05,1310.4,-0.97,-1.01,"16,07,343",1349.43,1358.4040000000002,32.49920810896424,-0.009673518742442488,-1,Sell
2018-06-19 18:30:00+00:00,1311.05,1319.2,1300.0,1306.75,-0.28,-0.32,"22,07,289",1348.4225000000001,1357.5410000000002,29.69696969696973,-0.0027854090354091365,-1,Sell
2018-06-20 18:30:00+00:00,1310.0,1316.0,1286.0,1289.8,-1.3,-1.34,"21,61,971",1346.01,1356.2820000000002,25.946418171228927,-0.012971111536254076,0,Hold
2018-06-21 18:30:00+00:00,1288.7,1305.0,1283.5,1299.85,0.78,0.74,"33,64,048",1343.9025,1355.13,32.655502392344516,0.007791905721817205,-1,Sell
2018-06-24 18:30:00+00:00,1301.0,1303.75,1264.25,1268.15,-2.44,-2.48,"16,22,133",1338.4875,1353.396,31.23569794050347,-0.024387429318767362,-1,Sell
2018-06-25 18:30:00+00:00,1268.8,1283.5,1261.1,1270.05,0.15,0.11,"20,03,243",1332.96,1351.435,24.82801751094435,0.0014982454756928831,-1,Sell
2018-06-26 18:30:00+00:00,1273.0,1275.0,1229.0,1232.75,-2.94,-2.98,"23,32,129",1326.315,1348.899,18.22429906542051,-0.029368922483366755,0,Hold
2018-06-27 18:30:00+00:00,1228.0,1240.0,1206.0,1234.95,0.18,0.14,"46,77,061",1319.5425,1346.396,20.315904139433528,0.0017846278645305969,-1,Sell
2018-06-28 18:30:00+00:00,1235.95,1277.95,1233.05,1275.1,3.25,3.21,"23,24,572",1314.6775,1344.1979999999999,34.723156242994804,0.03251143771002862,-1,Sell
2018-07-01 18:30:00+00:00,1277.9,1277.95,1242.9,1255.95,-1.5,-1.54,"38,32,519",1309.5825,1342.016,24.78886099064134,-0.01501842992706448,0,Hold
2018-07-02 18:30:00+00:00,1259.25,1264.0,1246.05,1251.5,-0.35,-0.39,"20,96,700",1305.4699999999998,1339.846,25.156358582348787,-0.003543134678928306,-1,Sell
2018-07-03 18:30:00+00:00,1251.9,1261.4,1243.2,1259.5,0.64,0.6,"18,42,579",1300.9175,1337.476,29.93753003363763,0.006392329204954139,-1,Sell
2018-07-04 18:30:00+00:00,1265.0,1265.0,1245.6,1254.45,-0.4,-0.44,"20,06,459",1295.8825000000002,1335.307,31.14221444638835,-0.0040095275903135885,-1,Sell
2018-07-05 18:30:00+00:00,1251.0,1278.25,1244.9,1266.3,0.94,0.9,"20,64,484",1292.0,1333.6889999999999,36.13547758284594,0.009446370919526492,-1,Sell
2018-07-08 18:30:00+00:00,1271.8,1291.45,1263.2,1288.0,1.71,1.67,"20,21,357",1289.2375,1331.894,44.7687996263428,0.01713653952459926,-1,Sell
2018-07-09 18:30:00+00:00,1294.45,1298.0,1272.75,1284.6,-0.26,-0.3,"19,23,397",1285.1475,1329.568,44.82113631049797,-0.0026397515527950555,-1,Sell
2018-07-10 18:30:00+00:00,1283.55,1285.95,1271.6,1274.75,-0.77,-0.81,"13,26,221",1280.9475,1327.0,46.360338573155985,-0.0076677565000777825,-1,Sell
2018-07-11 18:30:00+00:00,1280.1,1304.5,1275.0,1299.75,1.96,1.92,"27,77,124",1278.785,1325.44,49.97744700045108,0.01961168856638551,-1,Sell
2018-07-12 18:30:00+00:00,1307.0,1319.0,1287.25,1298.4,-0.1,-0.14,"23,60,493",1277.21,1324.0339999999999,57.904363731382304,-0.001038661281015485,-1,Sell
2018-07-15 18:30:00+00:00,1300.0,1301.15,1277.9,1283.1,-1.18,-1.22,"15,93,400",1275.2050000000002,1321.9129999999998,53.186813186813175,-0.011783733826247866,0,Hold
2018-07-16 18:30:00+00:00,1285.05,1291.0,1268.8,1286.85,0.29,0.25,"15,98,278",1274.0275,1320.352,65.8002336448598,0.0029226093055880753,-1,Sell
2018-07-17 18:30:00+00:00,1295.0,1308.0,1283.0,1292.15,0.41,0.37,"18,55,985",1273.2975000000001,1318.6819999999998,66.4084911072863,0.004118584139565673,-1,Sell
2018-07-18 18:30:00+00:00,1294.3,1296.65,1253.0,1258.1,-2.64,-2.68,"14,68,552",1271.7125,1316.6,44.94649227110584,-0.02635142978756355,0,Hold
2018-07-19 18:30:00+00:00,1257.5,1289.0,1255.55,1270.35,0.97,0.93,"19,37,969",1270.2375,1314.259,54.463732176069385,0.009736904856529671,-1,Sell
2018-07-22 18:30:00+00:00,1270.5,1283.0,1262.2,1279.15,0.69,0.65,"12,29,445",1270.7875,1312.207,58.34591005131301,0.006927224780572505,-1,Sell
2018-07-23 18:30:00+00:00,1285.0,1328.0,1281.0,1324.0,3.51,3.47,"40,71,039",1273.4850000000001,1311.203,65.9259259259259,0.03506234608919989,-1,Sell
2018-07-24 18:30:00+00:00,1331.45,1335.95,1313.65,1320.7,-0.25,-0.29,"22,54,936",1277.8825000000002,1310.37,66.50062266500619,-0.00249244712990937,-1,Sell
2018-07-25 18:30:00+00:00,1331.8,1346.9,1293.25,1305.95,-1.12,-1.16,"74,89,743",1281.4325000000001,1309.37,59.73483918487601,-0.011168319830393014,0,Hold
2018-07-26 18:30:00+00:00,1313.7,1319.5,1300.5,1311.45,0.42,0.38,"17,85,314",1283.25,1309.288,56.25500133368898,0.0042114935487576055,-1,Sell
2018-07-29 18:30:00+00:00,1312.5,1316.5,1291.2,1295.35,-1.23,-1.27,"30,90,391",1285.22,1308.93,52.6854858855858,-0.012276487856952345,0,Hold
2018-07-30 18:30:00+00:00,1299.95,1310.45,1285.0,1302.3,0.54,0.5,"23,04,148",1287.76,1308.573,56.98352344740174,0.005365345273478317,-1,Sell
2018-07-31 18:30:00+00:00,1306.0,1308.85,1292.95,1298.0,-0.33,-0.37,"19,24,210",1289.685,1307.995,49.50438969130558,-0.0033018505720647795,-1,Sell
2018-08-01 18:30:00+00:00,1294.4,1296.95,1280.0,1282.4,-1.2,-1.24,"14,15,162",1291.0825,1306.882,45.807127882599595,-0.012018489984591652,0,Hold
2018-08-02 18:30:00+00:00,1285.2,1297.7,1283.05,1290.0,0.59,0.55,"12,79,774",1292.2675000000002,1305.8419999999999,51.88421627525943,0.005926388022457818,-1,Sell
2018-08-05 18:30:00+00:00,1294.0,1299.8,1285.8,1290.45,0.03,-0.01,"8,42,106",1292.3899999999999,1304.122,51.00111234705231,0.00034883720930234396,-1,Sell
2018-08-06 18:30:00+00:00,1296.7,1308.0,1292.35,1295.3,0.38,0.34,"14,58,197",1292.925,1302.4160000000002,50.8781711736827,0.0037583788600874524,-1,Sell
2018-08-07 18:30:00+00:00,1297.65,1308.8,1290.15,1298.25,0.23,0.19,"13,08,818",1294.1,1301.068,63.54131534569986,0.00227746467999701,-1,Sell
2018-08-08 18:30:00+00:00,1299.95,1303.9,1282.75,1284.7,-1.04,-1.08,"10,35,908",1293.3474999999999,1299.354,54.797726512871996,-0.01043712690159826,0,Hold
2018-08-09 18:30:00+00:00,1282.35,1295.4,1262.0,1264.65,-1.56,-1.6,"17,84,956",1291.66,1297.1989999999998,45.491293532338304,-0.01560675644119247,0,Hold
2018-08-12 18:30:00+00:00,1264.5,1278.8,1252.0,1269.05,0.35,0.31,"16,27,092",1290.9575,1295.423,27.170751973410802,0.0034792235005731698,-1,Sell
2018-08-13 18:30:00+00:00,1264.15,1266.7,1250.1,1253.25,-1.25,-1.29,"21,46,242",1289.2775,1293.813,24.61422657132097,-0.012450258067058018,0,Hold
2018-08-15 18:30:00+00:00,1247.9,1262.65,1226.0,1231.65,-1.72,-1.76,"22,92,161",1286.2525,1291.435,23.407301360057204,-0.017235188509874266,0,Hold
2018-08-16 18:30:00+00:00,1239.0,1247.8,1231.45,1240.15,0.69,0.65,"17,50,983",1285.355,1289.135,25.017519271198253,0.0069013112491373985,-1,Sell
2018-08-19 18:30:00+00:00,1300.0,1331.9,1282.0,1323.7,6.74,6.7,"1,12,27,838",1288.0225,1288.73,56.74518201284801,0.06737088255452961,0,Hold
2018-08-20 18:30:00+00:00,1335.0,1335.0,1315.0,1322.55,-0.09,-0.13,"30,57,182",1290.1924999999999,1288.3159999999998,54.95473452410083,-0.0008687769131979772,-1,Sell
2018-08-22 18:30:00+00:00,1329.2,1363.9,1318.7,1352.05,2.23,2.19,"82,48,115",1291.595,1288.029,61.77303419734264,0.02230539488110095,-1,Sell
2018-08-23 18:30:00+00:00,1353.7,1363.0,1341.0,1342.9,-0.68,-0.72,"35,06,532",1292.705,1287.7120000000002,63.55894217839537,-0.006767501201878523,-1,Sell
2018-08-26 18:30:00+00:00,1355.0,1366.0,1345.4,1356.1,0.98,0.94,"25,95,682",1295.2125,1287.9740000000002,64.45124617402713,0.009829473527440458,-1,Sell
2018-08-27 18:30:00+00:00,1362.35,1366.0,1352.0,1355.6,-0.04,-0.08,"18,89,337",1297.42,1288.488,64.24043715846996,-0.00036870437283387236,-1,Sell
2018-08-28 18:30:00+00:00,1356.8,1356.8,1344.7,1351.55,-0.3,-0.34,"14,35,495",1300.23,1289.055,62.33823206843609,-0.0029876069637060354,-1,Sell
2018-08-29 18:30:00+00:00,1351.15,1362.9,1344.0,1346.55,-0.37,-0.41,"22,88,925",1302.4424999999999,1289.778,60.500000000000014,-0.003699456179941496,-1,Sell
2018-08-30 18:30:00+00:00,1348.95,1374.0,1348.95,1369.55,1.71,1.67,"35,49,583",1306.02,1291.034,67.71768636458555,0.017080687683338924,-1,Sell
2018-09-02 18:30:00+00:00,1375.0,1390.0,1360.1,1363.0,-0.48,-0.52,"23,47,852",1310.05,1292.498,71.76366452755039,-0.004782592822459852,-1,Sell
2018-09-03 18:30:00+00:00,1365.0,1371.6,1354.1,1359.3,-0.27,-0.31,"15,17,216",1313.5149999999999,1293.687,70.03329633740293,-0.002714600146735191,-1,Sell
2018-09-04 18:30:00+00:00,1357.9,1363.9,1341.4,1348.0,-0.83,-0.87,"24,13,590",1316.3925000000002,1295.2839999999999,71.46092865232167,-0.008313102332082711,-1,Sell
2018-09-05 18:30:00+00:00,1349.8,1355.6,1338.8,1347.1,-0.07,-0.11,"15,86,350",1318.9824999999998,1296.825,78.85528617845539,-0.0006676557863501964,-1,Sell
2018-09-06 18:30:00+00:00,1349.0,1357.0,1341.0,1347.5,0.03,-0.01,"13,07,928",1321.445,1299.12,77.96301120083355,0.0002969341548513249,-1,Sell
2018-09-09 18:30:00+00:00,1347.75,1352.0,1335.0,1336.8,-0.79,-0.83,"12,28,247",1324.05,1301.157,55.499580184718695,-0.00794063079777374,0,Hold
2018-09-10 18:30:00+00:00,1341.55,1347.75,1326.8,1329.65,-0.53,-0.58,"16,17,176",1327.3,1302.248,52.83772981614714,-0.005348593656492984,0,Hold
2018-09-11 18:30:00+00:00,1335.0,1355.95,1320.5,1352.25,1.7,1.66,"13,19,469",1331.46,1304.174,50.08460236886634,0.016996954085661597,-1,Sell
2018-09-13 18:30:00+00:00,1356.0,1367.2,1350.55,1358.85,0.49,0.45,"14,62,192",1336.74,1306.321,56.895806312148665,0.004880754298391521,-1,Sell
2018-09-16 18:30:00+00:00,1351.55,1353.8,1339.6,1344.75,-1.04,-1.08,"9,12,431",1342.395,1308.0259999999998,45.13084513084516,-0.010376421238547207,0,Hold
2018-09-17 18:30:00+00:00,1343.8,1350.15,1325.25,1327.9,-1.25,-1.29,"15,01,479",1346.7825,1309.495,39.578630549285215,-0.012530210076222237,0,Hold
2018-09-18 18:30:00+00:00,1332.95,1343.0,1326.0,1332.9,0.38,0.34,"8,67,001",1347.2425,1310.8269999999998,43.03324617108707,0.003765343775886665,-1,Sell
2018-09-20 18:30:00+00:00,1342.2,1352.45,1309.55,1329.7,-0.24,-0.28,"23,09,530",1347.6,1311.661,43.61984096932982,-0.0024007802535824796,-1,Sell
2018-09-23 18:30:00+00:00,1333.3,1338.8,1302.3,1318.35,-0.85,-0.89,"24,25,415",1345.915,1312.336,28.737541528239163,-0.008535759945852539,0,Hold
2018-09-24 18:30:00+00:00,1316.0,1332.7,1308.0,1319.05,0.05,0.01,"26,84,511",1344.7225,1313.2220000000002,30.816237450894775,0.000530966738726546,-1,Sell
2018-09-25 18:30:00+00:00,1329.0,1336.8,1309.0,1332.65,1.03,0.99,"28,46,089",1343.55,1313.88,39.29288871032549,0.010310450703157725,-1,Sell
2018-09-26 18:30:00+00:00,1336.85,1337.0,1296.5,1309.9,-1.71,-1.75,"38,47,372",1341.2649999999999,1314.11,35.98233995584994,-0.01707124901512025,-1,Sell
2018-09-27 18:30:00+00:00,1314.5,1316.7,1250.15,1272.1,-2.89,-2.93,"43,01,355",1337.2925,1313.89,28.29861111111113,-0.028857164669058855,0,Hold
2018-09-30 18:30:00+00:00,1274.0,1274.0,1217.55,1248.1,-1.89,-1.93,"49,55,435",1332.3700000000001,1313.115,24.69450101832993,-0.018866441317506477,0,Hold
2018-10-02 18:30:00+00:00,1247.1,1262.0,1226.65,1245.45,-0.21,-0.25,"43,02,314",1326.165,1312.181,25.749933634191677,-0.002123227305504294,-1,Sell
2018-10-03 18:30:00+00:00,1258.0,1292.9,1251.25,1257.9,1.0,0.96,"73,98,229",1320.9099999999999,1312.1770000000001,31.474309320939852,0.009996386848127203,-1,Sell
2018-10-04 18:30:00+00:00,1258.0,1267.7,1215.85,1227.4,-2.42,-2.47,"42,06,887",1314.315,1311.3180000000002,19.027536591416577,-0.024246760473805584,0,Hold
2018-10-07 18:30:00+00:00,1230.0,1244.0,1203.1,1215.35,-0.98,-1.02,"39,57,900",1307.6825,1310.042,15.338164251207814,-0.009817500407365287,1,Buy
2018-10-08 18:30:00+00:00,1222.8,1236.05,1215.45,1221.05,0.47,0.43,"25,59,815",1301.38,1307.983,18.85699899295072,0.004690006993870011,-1,Sell
2018-10-09 18:30:00+00:00,1227.0,1265.9,1223.7,1250.65,2.42,2.38,"41,34,413",1296.5375,1306.582,31.724627395315892,0.0242414315548094,-1,Sell
2018-10-10 18:30:00+00:00,1230.0,1237.0,1220.1,1225.85,-1.98,-2.02,"39,42,878",1290.9900000000002,1304.98,26.844040666234108,-0.01982968856194789,0,Hold
2018-10-11 18:30:00+00:00,1224.8,1245.0,1218.75,1235.25,0.77,0.73,"27,73,440",1286.27,1303.4560000000001,30.10322308826636,0.007668148631561955,-1,Sell
2018-10-14 18:30:00+00:00,1230.0,1236.8,1208.4,1216.4,-1.53,-1.57,"29,45,137",1279.4775,1301.8770000000002,29.181131304880637,-0.015260068811981276,0,Hold
2018-10-15 18:30:00+00:00,1220.0,1228.95,1215.55,1224.65,0.68,0.64,"23,36,499",1272.7675000000002,1300.3239999999998,31.299524564183912,0.00678230845116734,-1,Sell
2018-10-16 18:30:00+00:00,1236.65,1238.0,1208.7,1211.9,-1.04,-1.08,"17,46,801",1266.125,1298.6019999999999,25.998807394156287,-0.010411137876127907,0,Hold
2018-10-18 18:30:00+00:00,1200.0,1211.9,1186.0,1206.05,-0.48,-0.52,"20,06,965",1260.0325,1297.075,27.871297677391908,-0.00482713095139875,0,Hold
2018-10-21 18:30:00+00:00,1214.0,1218.65,1200.1,1206.6,0.05,0.0,"14,52,784",1253.7175,1295.407,33.40932117527866,0.00045603416110440165,-1,Sell
2018-10-22 18:30:00+00:00,1195.9,1209.05,1182.5,1200.7,-0.49,-0.53,"21,09,820",1247.2675000000002,1293.612,36.78192972671508,-0.00488977291563053,-1,Sell
2018-10-23 18:30:00+00:00,1211.2,1222.3,1204.1,1218.9,1.52,1.48,"14,84,693",1242.295,1292.0839999999998,43.18706697459587,0.015157824602315406,-1,Sell
2018-10-24 18:30:00+00:00,1208.0,1212.05,1195.15,1201.55,-1.42,-1.46,"30,63,065",1236.42,1290.15,35.89486858573217,-0.014234145541061727,-1,Sell
2018-10-25 18:30:00+00:00,1200.6,1213.0,1191.3,1197.45,-0.34,-0.38,"11,01,325",1229.6599999999999,1288.405,41.361407556965695,-0.003412259165244791,-1,Sell
